t,value
1539626089,4.3618822804946885E-5
t,value
1539626406,1.193103094370606E-4
t,value
1539627284,1.2700774875558065E-4
t,value
1539627305,1.2700774875558065E-4
t,value
1539627338,1.282906553086673E-4
t,value
1539627370,1.1674449633088726E-4
