t,value
1539626089,0.8011695906432749
t,value
1539626406,0.7928730512249443
t,value
1539627284,0.7933194154488518
t,value
1539627305,0.849772382397572
t,value
1539627338,0.8961578400830738
t,value
1539627370,0.9264349232012935
