t,value
1540100575,2934784
1540100578,2938752
1540100581,2944128
1540100584,2954112
1540100587,2956288
1540100590,2962176
1540100593,2970496
1540100596,2971264
1540100599,2977024
1540100602,2977024
1540100605,2977920
1540100608,2980352
1540100611,3012224
1540100614,3012224
1540100617,3014144
1540100620,3016064
1540100623,3016064
