t,value
1540100575,7988736
1540100578,7988736
1540100581,7994240
1540100584,7996800
1540100587,8011520
1540100590,8011520
1540100593,8011520
1540100596,8014976
1540100599,8014976
1540100602,8014976
1540100605,8014976
1540100608,8029312
1540100611,8033792
1540100614,8033792
1540100617,8037888
1540100620,8040704
1540100623,8043520
