t,value
1540100575,10485760
1540100578,10485760
1540100581,10485760
1540100584,10485760
1540100587,10485760
1540100590,10485760
1540100593,10485760
1540100596,10485760
1540100599,10485760
1540100602,10485760
1540100605,10485760
1540100608,10485760
1540100611,10485760
1540100614,10485760
1540100617,10485760
1540100620,10485760
1540100623,10485760
