t,value
1540100575,23536304
1540100578,23536304
1540100581,23536304
1540100584,23536304
1540100587,23536304
1540100590,23536304
1540100593,23536304
1540100596,23536304
1540100599,23536304
1540100602,23536304
1540100605,23536304
1540100608,23536304
1540100611,23536304
1540100614,23536304
1540100617,23536304
1540100620,23536304
1540100623,23536304
